0.0293	-2.39014	9.42291	9.0036	-4.14124
0.0294	-2.31934	9.49493	8.93097	-4.0152
0.0295	-2.06146	9.48486	8.92365	-3.75641
0.0296	-2.04498	9.43756	8.80096	-3.85437
0.0297	-2.11151	9.38843	8.95477	-3.92487
0.0298	-2.06024	9.35242	9.09393	-3.90167
0.0299	-2.1759	9.39484	9.09821	-3.86383
0.03	-2.11517	9.12628	8.92334	-3.86688
0.0301	-2.01965	8.93982	8.87787	-3.94714
0.0302	-2.28302	8.93494	9.04144	-3.90594
0.0303	-2.47406	9.04968	8.95081	-3.79608
0.0304	-2.29187	9.02191	8.77686	-3.8974
0.0305	-2.35199	8.95477	8.91632	-3.75824
0.0306	-2.32391	8.87756	8.88672	-3.77594
0.0307	-2.31995	8.91876	8.97675	-3.81042
0.0308	-2.36084	9.06433	8.85345	-3.73138
0.0309	-2.42889	9.13116	8.95569	-3.68561
0.031	-2.42371	9.13605	9.0036	-3.73444
0.0311	-2.53967	9.17542	8.73535	-3.63464
0.0312	-2.45575	9.07745	8.90167	-3.69141
0.0313	-2.3819	8.94653	8.81744	-3.81073
0.0314	-2.31781	8.90076	8.85895	-3.91052
0.0315	-2.27173	8.9859	8.84796	-3.8974
0.0316	-2.31079	8.87756	8.72009	-3.85773
0.0317	-2.14508	8.97919	8.82141	-3.82507
0.0318	-2.27905	8.9859	8.74512	-3.59406
0.0319	-2.38647	8.93677	8.71948	-3.65448
0.032	-2.33093	8.98071	8.78845	-3.53821
0.0321	-2.34863	9.02496	8.69843	-3.30719
0.0322	-2.27478	9.03656	8.58002	-3.17902
0.0323	-2.44141	9.1394	8.68225	-3.21686
0.0324	-2.46063	9.17725	8.64044	-3.28857
0.0325	-2.38678	9.15741	8.6911	-3.34442
0.0326	-2.49268	9.20807	8.61725	-3.29498
0.0327	-2.56165	9.27032	8.70514	-3.34564
0.0328	-2.30286	9.21478	8.53729	-3.48267
0.0329	-2.44965	9.09698	8.59497	-3.74969
0.033	-2.41211	9.16901	8.46924	-3.57574
0.0331	-2.57721	9.31793	8.56415	-3.62823
0.0332	-2.67181	9.30328	8.49792	-3.52295
0.0333	-2.66846	9.29352	8.54095	-3.50494
0.0334	-2.55859	9.2868	8.52203	-3.60626
0.0335	-2.43561	9.39972	8.35022	-3.46222
0.0336	-2.46002	9.31305	8.18481	-3.53882
0.0337	-2.37427	9.28528	8.05481	-3.38806
0.0338	-2.24213	9.24591	8.08502	-3.49091
0.0339	-2.33337	9.38171	8.17871	-3.47961
0.034	-2.35626	9.38019	7.89063	-3.31879
0.0341	-2.44415	9.5636	7.86102	-3.30414
0.0342	-2.43774	9.63562	7.90161	-3.2431
0.0343	-2.42584	9.42932	7.86621	-3.1958
0.0344	-2.46185	9.4458	7.91412	-3.26416
0.0345	-2.55157	9.34265	7.80487	-3.37402
0.0346	-2.64984	9.53918	7.78625	-3.29987
0.0347	-2.70721	9.63226	7.77954	-3.38348
0.0348	-2.63824	9.48181	7.86377	-3.25714
0.0349	-2.81189	9.57031	7.6712	-3.2782
0.035	-2.68707	9.43573	7.69562	-3.29926
0.0351	-2.7182	9.42444	7.64801	-3.36639
0.0352	-2.69043	9.41467	7.74445	-3.39722
0.0353	-2.69989	9.55383	7.79602	-3.25989
0.0354	-2.45758	9.46533	7.70996	-3.10547
0.0355	-2.52625	9.3866	7.58575	-3.16132
0.0356	-2.48169	9.28345	7.61658	-3.16406
0.0357	-2.70111	9.41772	7.72614	-3.13629
0.0358	-2.68646	9.36371	7.70081	-3.18848
0.0359	-2.79572	9.24927	7.74719	-3.16071
0.036	-2.74841	9.20654	7.74445	-3.17017
0.0361	-2.88086	9.2392	7.69043	-3.19458
0.0362	-2.90192	9.23767	7.59674	-3.17139
0.0363	-2.97577	9.12292	7.62909	-3.11096
0.0364	-2.95441	9.04144	7.7298	-3.02368
0.0365	-3.13782	9.18854	7.67822	-2.96326
0.0366	-3.10303	9.04816	7.68982	-2.9892
0.0367	-3.21136	9.0918	7.7652	-2.87781
0.0368	-3.2193	9.05121	7.55646	-2.83997
0.0369	-3.2605	8.9859	7.53143	-2.8775
0.037	-3.16498	8.96271	7.59277	-2.90985
0.0371	-3.27332	8.88763	7.47375	-2.81647
0.0372	-3.23395	8.99078	7.34619	-2.72614
0.0373	-3.01941	8.91205	7.25922	-2.60193
0.0374	-2.96844	8.92365	7.25891	-2.70477
0.0375	-2.91901	8.92853	7.29736	-2.68982
0.0376	-2.91901	8.85803	7.2702	-2.67822
0.0377	-3.08441	8.75977	7.21985	-2.55554
0.0378	-3.05176	8.75336	7.08374	-2.74506
0.0379	-3.02063	8.89252	7.15729	-2.69104
0.038	-2.87445	8.78754	7.27325	-2.72827
0.0381	-2.80426	8.95782	7.13135	-2.72186
0.0382	-2.72064	9.09515	6.89301	-2.80518
0.0383	-2.547	8.79242	6.79688	-2.62665
0.0384	-2.56989	8.84827	6.80695	-2.67853
0.0385	-2.61749	8.87115	6.67572	-2.75574
0.0386	-2.69897	8.88916	6.42639	-2.79633
0.0387	-2.74475	9.06921	6.55182	-2.81769
